id,median_house_value
1873,179700.0
1874,141700.0
1875,305600.0
1876,252600.0
1877,129700.0
1878,224700.0
1879,500001.0
1880,135300.0
1881,69400.0
1882,279800.0
1883,168100.0
1884,179200.0
1885,355300.0
1886,184300.0
1887,119400.0
1888,201100.0
1889,378200.0
1890,178400.0
1891,152500.0
1892,108500.0
1893,228600.0
1894,118800.0
1895,122200.0
1896,162200.0
1897,328000.0
1898,343000.0
1899,107300.0
1900,93500.0
1901,485400.0
1902,222800.0
1903,245600.0
1904,233100.0
1905,112600.0
1906,72500.0
1907,122700.0
1908,107500.0
1909,75800.0
1910,184800.0
1911,209100.0
1912,171700.0
1913,179000.0
1914,123500.0
1915,123400.0
1916,185000.0
1917,200000.0
1918,140100.0
1919,176300.0
1920,250800.0
1921,184800.0
1922,473400.0
1923,300600.0
1924,367900.0
1925,128600.0
1926,125000.0
1927,140400.0
1928,186300.0
1929,313700.0
1930,293200.0
1931,178900.0
1932,263600.0
1933,181100.0
1934,185200.0
1935,262400.0
1936,361200.0
1937,351800.0
1938,108300.0
1939,163900.0
1940,335600.0
1941,153700.0
1942,309000.0
1943,175800.0
1944,361400.0
1945,500001.0
1946,296900.0
1947,204100.0
1948,188900.0
1949,194400.0
1950,212500.0
1951,187500.0
1952,94600.0
1953,500001.0
1954,500001.0
1955,422800.0
1956,181900.0
1957,225000.0
1958,247400.0
1959,268800.0
1960,231700.0
1961,263300.0
1962,320000.0
1963,263600.0
1964,283300.0
1965,226800.0
1966,255100.0
1967,240900.0
1968,180800.0
1969,332600.0
1970,327600.0
1971,320500.0
1972,274600.0
1973,271800.0
1974,243800.0
1975,339100.0
1976,193800.0
1977,166000.0
1978,204200.0
1979,253500.0
1980,258500.0
1981,241700.0
1982,500001.0
1983,312600.0
1984,275000.0
1985,225600.0
1986,376200.0
1987,120100.0
1988,112500.0
1989,327500.0
1990,332800.0
1991,245300.0
1992,69800.0
1993,264100.0
1994,256100.0
1995,181300.0
1996,95300.0
1997,196100.0
1998,181200.0
1999,194700.0
2000,228000.0
2001,218800.0
2002,219300.0
2003,252600.0
2004,227700.0
2005,331500.0
2006,390000.0
2007,139800.0
2008,246700.0
2009,307000.0
2010,247600.0
2011,269900.0
2012,287100.0
2013,277300.0
2014,296100.0
2015,126700.0
2016,111500.0
2017,126700.0
2018,351300.0
2019,359100.0
2020,294300.0
2021,283200.0
2022,132200.0
2023,151700.0
2024,268600.0
2025,227900.0
2026,298300.0
2027,285800.0
2028,234600.0
2029,98400.0
2030,191300.0
2031,202800.0
2032,339200.0
2033,500001.0
2034,81300.0
2035,239400.0
2036,368300.0
2037,343100.0
2038,338700.0
2039,500001.0
2040,75800.0
2041,146200.0
2042,206200.0
2043,365800.0
2044,386600.0
2045,289500.0
2046,344200.0
2047,500001.0
2048,233000.0
2049,388500.0
2050,198000.0
2051,126500.0
2052,161700.0
2053,301100.0
2054,159800.0
2055,327700.0
2056,365700.0
2057,354400.0
2058,340100.0
2059,500001.0
2060,166700.0
2061,118500.0
2062,101100.0
2063,178300.0
2064,358700.0
2065,220200.0
2066,404800.0
2067,500001.0
2068,190900.0
2069,232600.0
2070,105900.0
2071,106300.0
2072,231400.0
2073,299200.0
2074,193200.0
2075,243600.0
2076,396200.0
2077,169400.0
2078,182000.0
2079,321200.0
2080,271000.0
2081,397500.0
2082,278200.0
2083,211300.0
2084,450000.0
2085,324200.0
2086,226500.0
2087,180700.0
2088,158200.0
2089,169200.0
2090,235300.0
2091,234400.0
2092,245800.0
2093,173400.0
2094,129800.0
2095,259800.0
2096,387200.0
2097,155000.0
2098,218100.0
2099,179300.0
2100,134900.0
2101,222000.0
2102,244300.0
2103,500001.0
2104,500001.0
2105,270000.0
2106,243000.0
2107,500001.0
2108,184100.0
2109,161900.0
2110,182700.0
2111,177900.0
2112,156600.0
2113,340000.0
2114,500001.0
2115,500001.0
2116,368900.0
2117,500001.0
2118,273900.0
2119,211000.0
2120,306900.0
2121,241800.0
2122,205600.0
2123,184200.0
2124,174100.0
2125,264700.0
2126,500001.0
2127,149700.0
2128,180900.0
2129,343300.0
2130,293500.0
2131,167200.0
2132,197900.0
2133,77200.0
2134,135700.0
2135,191100.0
2136,228100.0
2137,373100.0
2138,500001.0
2139,185100.0
2140,166000.0
2141,144800.0
2142,426100.0
2143,293000.0
2144,183700.0
2145,179900.0
2146,181600.0
2147,166700.0
2148,500001.0
2149,178300.0
2150,148900.0
2151,500001.0
2152,500001.0
2153,334000.0
2154,245400.0
2155,202700.0
2156,198100.0
2157,500001.0
2158,475000.0
2159,85000.0
2160,434500.0
2161,156300.0
2162,161900.0
2163,176000.0
2164,164300.0
2165,111100.0
2166,91700.0
2167,194600.0
2168,162600.0
2169,412500.0
2170,500001.0
2171,60800.0
2172,423200.0
2173,86500.0
2174,165000.0
2175,500001.0
2176,500001.0
2177,68200.0
2178,393000.0
2179,483300.0
2180,97500.0
2181,79700.0
2182,178900.0
2183,166300.0
2184,217500.0
2185,335200.0
2186,263400.0
2187,164400.0
2188,91400.0
2189,85800.0
2190,500001.0
2191,472800.0
2192,310700.0
2193,203300.0
2194,169600.0
2195,84600.0
2196,233600.0
2197,444500.0
2198,500001.0
2199,216700.0
2200,142600.0
2201,102800.0
2202,126800.0
2203,80600.0
2204,211000.0
2205,171100.0
2206,112700.0
2207,111900.0
2208,390100.0
2209,136700.0
2210,111700.0
2211,96400.0
2212,114800.0
2213,81300.0
2214,142900.0
2215,92800.0
2216,146900.0
2217,119400.0
2218,273800.0
2219,500001.0
2220,352100.0
2221,269900.0
2222,122800.0
2223,128600.0
2224,229800.0
2225,286600.0
2226,228400.0
2227,500001.0
2228,362700.0
2229,308800.0
2230,197600.0
2231,456300.0
2232,446200.0
2233,299200.0
2234,125000.0
2235,125000.0
2236,197900.0
2237,215700.0
2238,422500.0
2239,152800.0
2240,281100.0
2241,134700.0
2242,91200.0
2243,133300.0
2244,203700.0
2245,272900.0
2246,332500.0
2247,191400.0
2248,125000.0
2249,500001.0
2250,129800.0
2251,78600.0
2252,142500.0
2253,155200.0
2254,153000.0
2255,374400.0
2256,250000.0
2257,153600.0
2258,109700.0
2259,292700.0
2260,322200.0
2261,83100.0
2262,140200.0
2263,275000.0
2264,193300.0
2265,333700.0
2266,270900.0
2267,327100.0
2268,227900.0
2269,191700.0
2270,126900.0
2271,98200.0
2272,100000.0
2273,310900.0
2274,286700.0
2275,397900.0
2276,431300.0
2277,361100.0
2278,227400.0
2279,288200.0
2280,401000.0
2281,156900.0
2282,75000.0
2283,129200.0
2284,386800.0
2285,500001.0
2286,81500.0
2287,137500.0
2288,149700.0
2289,223000.0
2290,256100.0
2291,140600.0
2292,76100.0
2293,340500.0
2294,376800.0
2295,66000.0
2296,60400.0
2297,210400.0
2298,138100.0
2299,194200.0
2300,296400.0
2301,354100.0
2302,105400.0
2303,196600.0
2304,146100.0
2305,237900.0
2306,250000.0
2307,415000.0
2308,500001.0
2309,480800.0
2310,75000.0
2311,228600.0
2312,144600.0
2313,139100.0
2314,122400.0
2315,207400.0
2316,290000.0
2317,57500.0
2318,119200.0
2319,135300.0
2320,145500.0
2321,350000.0
2322,300000.0
2323,464600.0
2324,56600.0
2325,97800.0
2326,113600.0
2327,156300.0
2328,201200.0
2329,69800.0
2330,104700.0
2331,79000.0
2332,500001.0
2333,81300.0
2334,76400.0
2335,71600.0
2336,84200.0
2337,250000.0
2338,500001.0
2339,187500.0
2340,162500.0
2341,500001.0
2342,104200.0
2343,90100.0
2344,243300.0
2345,219100.0
2346,239300.0
2347,75600.0
2348,243800.0
2349,500001.0
2350,230000.0
2351,229600.0
2352,214200.0
2353,250700.0
2354,242500.0
2355,228500.0
2356,229100.0
2357,333300.0
2358,275000.0
2359,225000.0
2360,500001.0
2361,275000.0
2362,187500.0
2363,500001.0
2364,325000.0
2365,212500.0
2366,225000.0
2367,262500.0
2368,279900.0
2369,327600.0
2370,137500.0
2371,92200.0
2372,500001.0
2373,500001.0
2374,500001.0
2375,355600.0
2376,342300.0
2377,500001.0
2378,280000.0
2379,341700.0
2380,386100.0
2381,261400.0
2382,500001.0
2383,425000.0
2384,428300.0
2385,500001.0
2386,349500.0
2387,228900.0
2388,251500.0
2389,267000.0
2390,146500.0
2391,375000.0
2392,500001.0
2393,262000.0
2394,280400.0
2395,411300.0
2396,209500.0
2397,345700.0
2398,381700.0
2399,361000.0
2400,500001.0
2401,246700.0
2402,281300.0
2403,319200.0
2404,171300.0
2405,500001.0
2406,457800.0
2407,335300.0
2408,348500.0
2409,329200.0
2410,311800.0
2411,500001.0
2412,257500.0
2413,193600.0
2414,356300.0
2415,352200.0
2416,369200.0
2417,332700.0
2418,339800.0
2419,353600.0
2420,319100.0
2421,321300.0
2422,433300.0
2423,109200.0
2424,346100.0
2425,278800.0
2426,291500.0
2427,268100.0
2428,297800.0
2429,458300.0
2430,248300.0
2431,55400.0
2432,310900.0
2433,290800.0
2434,393200.0
2435,272400.0
2436,489000.0
2437,255600.0
2438,350800.0
2439,361500.0
2440,322200.0
2441,398900.0
2442,93400.0
2443,387700.0
2444,314000.0
2445,306600.0
2446,91700.0
2447,188500.0
2448,57500.0
2449,85300.0
2450,156500.0
2451,493800.0
2452,214400.0
2453,234500.0
2454,279200.0
2455,53300.0
2456,196400.0
2457,288500.0
2458,90400.0
2459,109700.0
2460,244600.0
2461,313000.0
2462,135500.0
2463,114100.0
2464,154500.0
2465,258100.0
2466,167200.0
2467,129900.0
2468,104200.0
2469,164800.0
2470,137500.0
2471,156500.0
2472,183300.0
2473,317700.0
2474,192000.0
2475,66800.0
2476,89000.0
2477,253100.0
2478,88900.0
2479,169300.0
2480,216900.0
2481,173700.0
2482,249200.0
2483,102100.0
2484,73500.0
2485,105700.0
2486,296800.0
2487,267500.0
2488,143200.0
2489,163500.0
2490,100300.0
2491,62000.0
2492,119000.0
2493,91200.0
2494,132700.0
2495,134200.0
2496,84400.0
2497,115200.0
2498,157500.0
2499,115400.0
2500,87500.0
2501,64500.0
2502,100000.0
2503,59200.0
2504,62700.0
2505,54300.0
2506,101900.0
2507,105800.0
2508,225000.0
2509,145800.0
2510,71300.0
2511,139500.0
2512,153100.0
2513,150000.0
2514,135600.0
2515,82100.0
2516,55000.0
2517,81700.0
2518,74100.0
2519,83000.0
2520,143400.0
2521,103100.0
2522,90000.0
2523,81800.0
2524,105900.0
2525,60000.0
2526,70000.0
2527,344700.0
2528,270500.0
2529,141800.0
2530,212500.0
2531,105700.0
2532,173900.0
2533,233500.0
2534,174300.0
2535,299500.0
2536,224200.0
2537,141700.0
2538,226900.0
2539,59000.0
2540,161800.0
2541,271400.0
2542,187500.0
2543,86900.0
2544,116700.0
2545,64700.0
2546,210700.0
2547,136800.0
2548,88800.0
2549,70800.0
2550,500001.0
2551,165600.0
2552,173300.0
2553,120700.0
2554,144100.0
2555,156900.0
2556,279300.0
2557,500001.0
2558,333000.0
2559,57500.0
2560,309100.0
2561,93400.0
2562,136500.0
2563,276900.0
2564,204200.0
2565,210200.0
2566,144600.0
2567,201300.0
2568,100000.0
2569,151300.0
2570,440900.0
2571,161800.0
2572,165500.0
2573,98500.0
2574,84700.0
2575,105400.0
2576,113800.0
2577,147500.0
2578,78200.0
2579,359400.0
2580,229900.0
2581,335400.0
2582,257500.0
2583,63400.0
2584,171800.0
2585,132900.0
2586,286600.0
2587,141000.0
2588,99300.0
2589,272300.0
2590,127500.0
2591,159600.0
2592,262100.0
2593,135000.0
2594,102000.0
2595,363300.0
2596,156300.0
2597,85500.0
2598,329400.0
2599,123100.0
2600,110100.0
2601,436400.0
2602,201800.0
2603,181400.0
2604,178100.0
2605,162500.0
2606,82600.0
2607,162900.0
2608,143200.0
2609,299300.0
2610,213100.0
2611,82700.0
2612,350000.0
2613,154400.0
2614,160300.0
2615,435100.0
2616,92800.0
2617,57100.0
2618,293300.0
2619,302000.0
2620,137500.0
2621,209300.0
2622,231000.0
2623,96900.0
2624,404500.0
2625,140000.0
2626,231900.0
2627,431800.0
2628,350000.0
2629,188500.0
2630,198400.0
2631,167600.0
2632,500001.0
2633,76400.0
2634,111800.0
2635,218800.0
2636,168400.0
2637,333900.0
2638,197700.0
2639,196900.0
2640,94400.0
2641,146800.0
2642,275300.0
2643,197300.0
2644,162800.0
2645,84400.0
2646,75200.0
2647,190400.0
2648,268100.0
2649,187500.0
2650,359600.0
2651,81900.0
2652,365500.0
2653,143400.0
2654,100000.0
2655,500001.0
2656,262100.0
2657,233300.0
2658,113200.0
2659,185600.0
2660,158700.0
2661,350000.0
2662,129600.0
2663,162500.0
2664,63200.0
2665,414700.0
2666,108000.0
2667,161300.0
2668,357900.0
2669,116400.0
2670,244200.0
2671,190500.0
2672,212200.0
2673,500001.0
2674,319700.0
2675,113000.0
2676,239900.0
2677,84500.0
2678,111800.0
2679,237400.0
2680,273600.0
2681,337500.0
2682,271200.0
2683,109800.0
2684,151400.0
2685,263500.0
2686,68600.0
2687,243500.0
2688,286900.0
2689,135800.0
2690,162500.0
2691,325000.0
2692,164100.0
2693,162500.0
2694,185200.0
2695,148900.0
2696,121200.0
2697,312200.0
2698,55000.0
2699,146800.0
2700,351100.0
2701,162500.0
2702,76200.0
2703,61500.0
2704,93400.0
2705,130500.0
2706,157700.0
2707,89000.0
2708,91600.0
2709,225000.0
2710,114300.0
2711,297200.0
2712,190600.0
2713,380300.0
2714,173800.0
2715,290700.0
2716,109100.0
2717,266900.0
2718,132700.0
2719,245800.0
2720,170800.0
2721,108900.0
2722,369400.0
2723,219000.0
2724,108300.0
2725,230700.0
2726,113900.0
2727,143100.0
2728,273400.0
2729,196800.0
2730,500001.0
2731,195500.0
2732,161600.0
2733,171400.0
2734,275900.0
2735,109400.0
2736,433800.0
2737,131300.0
2738,226900.0
2739,278100.0
2740,162500.0
2741,204400.0
2742,95100.0
2743,200000.0
2744,258300.0
2745,69700.0
2746,500001.0
2747,305000.0
2748,322900.0
2749,213800.0
2750,262400.0
2751,422400.0
2752,141400.0
2753,311100.0
2754,162000.0
2755,376800.0
2756,91800.0
2757,159100.0
2758,75000.0
2759,55000.0
2760,176000.0
2761,500001.0
2762,69700.0
2763,418800.0
2764,126600.0
2765,212700.0
2766,329500.0
2767,450000.0
2768,213000.0
2769,500001.0
2770,64000.0
2771,122500.0
2772,500001.0
2773,128700.0
2774,357800.0
2775,123800.0
2776,59900.0
2777,103800.0
2778,135100.0
2779,111700.0
2780,290700.0
2781,137500.0
2782,205300.0
2783,269100.0
2784,163800.0
2785,52600.0
2786,350000.0
2787,143800.0
2788,228200.0
2789,155900.0
2790,233300.0
2791,272400.0
2792,106300.0
2793,144600.0
2794,239000.0
2795,76500.0
2796,171300.0
2797,404700.0
2798,239100.0
2799,50800.0
2800,380600.0
2801,226400.0
2802,187500.0
2803,264700.0
2804,80200.0
2805,187500.0
2806,500000.0
2807,159100.0
2808,192200.0
2809,143100.0
2810,466400.0
2811,236100.0
2812,216800.0
2813,353000.0
2814,123600.0
2815,213200.0
2816,137500.0
2817,387400.0
2818,174000.0
2819,159500.0
2820,116200.0
2821,175000.0
2822,301100.0
2823,375000.0
2824,69000.0
2825,79700.0
2826,500001.0
2827,445700.0
2828,108800.0
2829,500001.0
2830,500001.0
2831,224500.0
2832,349600.0
2833,272400.0
2834,196600.0
2835,136400.0
2836,145300.0
2837,424000.0
2838,164400.0
2839,216100.0
2840,141800.0
2841,193800.0
2842,191900.0
2843,363000.0
2844,500001.0
2845,90800.0
2846,67500.0
2847,393800.0
2848,63400.0
2849,268900.0
2850,55900.0
2851,271500.0
2852,337300.0
2853,95800.0
2854,150000.0
2855,416800.0
2856,261800.0
2857,104200.0
2858,209900.0
2859,102000.0
2860,150000.0
2861,170500.0
2862,231300.0
2863,248500.0
2864,140200.0
2865,120200.0
2866,94300.0
2867,99100.0
2868,174500.0
2869,85000.0
2870,128100.0
2871,500001.0
2872,188600.0
2873,87500.0
2874,148400.0
2875,500001.0
2876,102700.0
2877,72200.0
2878,500001.0
2879,255200.0
2880,417000.0
2881,241700.0
2882,226300.0
2883,86600.0
2884,87500.0
2885,253800.0
2886,132000.0
2887,134700.0
2888,111800.0
2889,191700.0
2890,70600.0
2891,172300.0
2892,327300.0
2893,277800.0
2894,204800.0
2895,120700.0
2896,127500.0
2897,256000.0
2898,225000.0
2899,354200.0
2900,75200.0
2901,500001.0
2902,278300.0
2903,122300.0
2904,134600.0
2905,372600.0
2906,164600.0
2907,75000.0
2908,97500.0
2909,134400.0
2910,143500.0
2911,168900.0
2912,79700.0
2913,103400.0
2914,154200.0
2915,157700.0
2916,468800.0
2917,309700.0
2918,95500.0
2919,244700.0
2920,91600.0
2921,208000.0
2922,227100.0
2923,234500.0
2924,56000.0
2925,355600.0
2926,216000.0
2927,347300.0
2928,269500.0
2929,212900.0
2930,184100.0
2931,198300.0
2932,169200.0
2933,79200.0
2934,182400.0
2935,217900.0
2936,500001.0
2937,130000.0
2938,133000.0
2939,123900.0
2940,450000.0
2941,152400.0
2942,106300.0
2943,108800.0
2944,328700.0
2945,134400.0
2946,394400.0
2947,174500.0
2948,147200.0
2949,402500.0
2950,258300.0
2951,113500.0
2952,151900.0
2953,162500.0
2954,175000.0
2955,217800.0
2956,197400.0
2957,73100.0
2958,183100.0
2959,94700.0
2960,164000.0
2961,122200.0
2962,98100.0
2963,187500.0
2964,240900.0
2965,195800.0
2966,118200.0
2967,109800.0
2968,283500.0
2969,115900.0
2970,272800.0
2971,107200.0
2972,269600.0
2973,163300.0
2974,273700.0
2975,221100.0
2976,226400.0
2977,327300.0
2978,191200.0
2979,263200.0
2980,465600.0
2981,134600.0
2982,128100.0
2983,133000.0
2984,165400.0
2985,99300.0
2986,160700.0
2987,286400.0
2988,92900.0
2989,179200.0
2990,365400.0
2991,130200.0
2992,89100.0
2993,98100.0
2994,140100.0
2995,171300.0
2996,107000.0
2997,300300.0
2998,62000.0
2999,162500.0
